CusID,LastPurchased,Total Revenue,Ticket,Ticket Size,1/12/2020,2/12/2020,3/12/2020,4/12/2020,5/12/2020,6/12/2020,7/12/2020,8/12/2020,9/12/2020,10/12/2020,11/12/2020,12/12/2020,13/12/2020,14/12/2020,15/12/2020,16/12/2020,17/12/2020,18/12/2020,19/12/2020,20/12/2020,21/12/2020,22/12/2020,23/12/2020,24/12/2020,25/12/2020,26/12/2020,27/12/2020,28/12/2020,29/12/2020,30/12/2020,31/12/2020,1/1/2021,2/1/2021,3/1/2021,4/1/2021,5/1/2021,6/1/2021,7/1/2021,8/1/2021,9/1/2021,10/1/2021,11/1/2021,12/1/2021,13/1/2021,14/1/2021,15/1/2021,16/1/2021,17/1/2021,18/1/2021,19/1/2021,20/1/2021,21/1/2021,22/1/2021,23/1/2021,24/1/2021,25/1/2021,26/1/2021,27/1/2021,28/1/2021,29/1/2021,30/1/2021,31/1/2021,1/2/2021,2/2/2021,3/2/2021,4/2/2021,5/2/2021,6/2/2021,7/2/2021,8/2/2021,9/2/2021,10/2/2021,11/2/2021,12/2/2021,13/2/2021,14/2/2021,15/2/2021,16/2/2021,17/2/2021,18/2/2021,19/2/2021,20/2/2021,21/2/2021,22/2/2021,23/2/2021,24/2/2021,25/2/2021,26/2/2021,27/2/2021,28/2/2021,1/3/2021,2/3/2021,3/3/2021,4/3/2021,5/3/2021,6/3/2021,7/3/2021,8/3/2021,9/3/2021,10/3/2021,11/3/2021,12/3/2021,13/3/2021,14/3/2021,15/3/2021,16/3/2021,17/3/2021,18/3/2021,19/3/2021,20/3/2021,21/3/2021,22/3/2021,23/3/2021,24/3/2021,25/3/2021,26/3/2021,27/3/2021,28/3/2021,29/3/2021,30/3/2021,31/3/2021,1/4/2021,2/4/2021,3/4/2021,4/4/2021,5/4/2021,6/4/2021,7/4/2021,8/4/2021,9/4/2021,10/4/2021,11/4/2021
100000174,5/3/2021,4862.60,7,694.66,176.63,,,,,,,,,,,,,,,,,,,806.54,,,,,,,,,,,,,,,,,9.35,,,,,,,,,,,,,,,,,,,,,,,,,4844.86,,-1953.28,,,,,,,,,,,,,,,,,,,,,,,,869.15,,,,,,,109.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000178,21/1/2021,1233.64,2,616.82,,616.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000179,12/12/2020,996.26,1,996.26,,,,,,,,,,,,996.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000180,9/4/2021,285.98,2,142.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.62,,
100000182,29/12/2020,1232.70,3,410.90,,,,,,,,,,635.51,,,,,,,,,,,,,,,,,,,597.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000183,28/1/2021,45.80,1,45.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000187,2/4/2021,55762.69,13,4289.44,,,,,,,,,,,,,,,,,,6028.97,,,4650.51,,3557.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2724.31,,,,,,21671.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8863.57,,,,,,,537.39,4421.50,,,,,,,,3307.46,,,,,,,,,
100000190,7/4/2021,23648.88,44,537.47,,,,3514.03,,,,44.86,,,372.90,55.14,,32.71,,,775.70,,,,14.02,47.66,,,,,265.42,,,,,,2254.20,,,,,,,,,64.49,,,,,,,,,,,,,,,,,,,,,,,,317.76,,,22.43,,128.97,,,,,,,,,68.22,,,,,,400.00,,728.04,,3320.57,1949.54,416.86,22.43,,976.64,3958.16,,,,45.79,187.85,,,,,833.64,177.57,,,,,60.75,16.82,,,,,830.84,,,,370.09,,,,1185.05,,189.73,,,,
100000192,23/12/2020,44588.53,1,44588.53,,,,,,,,,,,,,,,,,,,,,,,44588.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000193,26/12/2020,5241.12,2,2620.56,,,,,,,,,,,,,,,,,,,,,,,,,,5241.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000194,26/12/2020,12980.39,1,12980.39,,,,,,,,,,,,,,,,,,,,,,,,,,12980.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000197,1/4/2021,10503.70,5,2100.74,,,,,,,,,,,591.59,,,,,,,,,,1123.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.86,,,,,,,,,,,,,,,,,84.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7702.77,,,,,,,,,,
100000198,3/3/2021,5090.66,3,1696.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.20,,,,,,,,,,,,,,,,,,1693.46,,,,,,,,,,,,3300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000199,15/1/2021,4810.27,2,2405.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491.58,,,,,,,,,1318.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000201,3/4/2021,7139.25,8,892.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.85,,,,,,,,,,,,,,,1727.10,,,,,,,,,1951.40,,,,,,,,,,,,,,,,,,,,232.71,,,,1500.92,897.21,,275.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.36,,,,,,,,
100000202,31/3/2021,10984.15,24,457.67,,537.39,,,,,,,,,611.23,,213.08,713.08,,,,,1709.35,925.23,,,,,,,,,,,,,204.67,,,,,,,,,,,,79.44,,148.60,,,,384.29,,,,,,,,,,,,,,,,,38.32,,,,,,,,,,,616.82,,,,,,,815.73,,,,,,,,,,,124.30,,,14.02,,,,,,,753.28,310.28,,,,,,,,22.43,,2222.43,270.09,,270.09,,,,,,,,,,,
100000205,1/4/2021,25025.22,15,1668.35,,,,,,3896.26,,,,,,644.86,,,,,420.56,,,,,,44.86,,,243.93,,,121.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.66,,,,,,,,,,,508.41,,15798.13,,,,,,,1096.25,,,,,,,935.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.29,,,,,,,,,,
100000206,23/12/2020,802.78,3,267.59,,,366.34,,,,,,,125.23,,,,,,,,,,,,,311.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000207,10/3/2021,4665.43,3,1555.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3474.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.90,,,,,,,,,,,,817.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000208,5/2/2021,3288.78,2,1644.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.98,,,,,1702.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000209,3/1/2021,142.06,1,142.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000210,14/2/2021,7649.55,7,1092.79,,,,,,,,,,2600.94,,,,,,,,,,,841.12,,,,,,,,62.62,,,102.80,3910.29,,,,,,,,,,,,,117.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000211,7/2/2021,1693.97,3,564.66,,,,,,,,,,,,,,,,,,,,257.95,,,,,,,,,,,,,,,,,,,,,,,,,926.67,,,,,,,,,,,,,,,,,,,,,,,,509.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000212,24/3/2021,2902.80,3,967.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6254.21,,-3456.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.67,,,,,,,,,,,,,,,,,,
100000215,21/2/2021,10635.51,3,3545.17,,,,,,,,,,,,,,,,,,,,,,,17.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.39,,,,,,,,,,,,,-476.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000216,5/4/2021,884.12,2,442.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.63,,,,,,
100000217,2/4/2021,615406.53,11,55946.05,,,,,,,,,,,,,,,,,,,,,,,,,204280.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884.11,,,,,,,,,,,,,,,,,,74660.75,,,,,,,,,,,,,,,,1112.15,,,,,,,,,,,24471.96,,,6940.18,296261.68,,,,,,,,,5795.33,,,,,,,,,
100000218,20/3/2021,670.10,2,335.05,,583.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.92,,,,,,,,,,,,,,,,,,,,,,
100000220,26/12/2020,596.26,1,596.26,,,,,,,,,,,,,,,,,,,,,,,,,,596.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000222,9/3/2021,886.92,4,221.73,,,,,,,,,,,,40.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000224,27/12/2020,3378.51,2,1689.26,98.13,,,,,,,,,,,,,,,,,,,,,,,,,,3280.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000226,31/12/2020,14654.21,2,7327.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14654.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000228,8/4/2021,67752.72,93,728.52,,,2430.84,42.99,,,,3428.03,,,1969.16,,,,,866.36,,82.24,,,,,473.83,2471.02,2784.11,,,,,,,,,,434.57,505.61,979.44,1701.87,,,,,60.75,,691.60,,,,1322.43,3371.96,5877.58,240.19,744.86,,,,387.85,,,,,,,773.83,3008.78,,,,,2270.10,,2495.33,1105.61,,,,,317.76,2900.94,952.34,1335.52,,,1820.56,2076.63,,,,,,,523.36,,,1941.12,,,1320.56,859.82,,647.66,1133.64,,,,104.67,,2027.11,,,,,,,877.57,36.45,,,,,,,,,,4771.03,2400.00,,1185.04,,,
100000229,13/12/2020,2690.64,1,2690.64,,,,,,,,,,,,,2690.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000231,13/1/2021,3494.38,4,873.60,,,,,,,,,,,,,,,,,,,,,,,145.79,,,,,,,26.17,,1400.93,,,,,,,,,,,,1921.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000233,6/3/2021,9364.50,7,1337.79,,,,,4586.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.91,,,,,,,,456.08,,,,,,,,,,,1368.23,,,,,,,,,,,,,,,,,,,,,,,,,,1323.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000234,7/4/2021,7719.63,1,7719.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7719.63,,,,
100000235,8/4/2021,134487.83,21,6404.18,,,,,,,,,,,,,,,11324.30,,,,,,,,,29805.61,,,,,,,,,,,,,,,,,,25905.61,,,1682.24,,,,,,,,829.91,,,,,16727.10,,,3786.91,4866.35,,,,,,,,,4276.64,,,,,,,,13815.89,,,,9783.17,592.52,,,,,,,,,,6532.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.33,,2063.54,,,
100000236,19/3/2021,26659.81,4,6664.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11202.80,,,,,,,2308.41,13148.60,,,,,,,,,,,,,,,,,,,,,,,
100000237,24/2/2021,38981.31,5,7796.26,,,,,,,,,,,,,,108.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18842.99,,,5457.95,,,,,,,,,,,,,,14571.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000238,9/4/2021,1005.61,2,502.81,,,,,,,,,,,,,,,,87.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.76,,
100000240,30/1/2021,24846.76,8,3105.85,,625.25,,,,,,,,12422.43,,,,,-3719.63,,,,,,,,,,,4879.45,7924.30,,,,,559.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000241,9/4/2021,7572.87,13,582.53,,,,,,,,,,,,,2514.95,,,,,,,,,,,,,59.81,,,,,,,,,,,,,,,,,,,,553.27,56.07,,,,,,371.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3015.88,,,,,,,,,,,,,,,,,,,404.67,,,,,,,,,,,,,,,,,,98.13,,,,498.13,,
100000242,31/3/2021,1130636.21,61,18535.02,,22540.19,40519.63,,,,,,,179301.87,,,2528.98,,15682.24,,,,,,,,,102190.64,,,,,,,,2535.52,,,,,,,10223.37,,,3154.21,,,,,53464.48,,,,,8497.19,,,,116606.74,,6124.30,,,,4368.25,,,,12467.29,,26631.78,,,,,,,,,,,,79383.17,,,,,256114.96,-9299.07,,11645.80,15872.90,,,,,84087.39,,,,,,,,,,,,,15710.28,,,35344.86,,,,20014.01,4261.68,,,245.79,,,10417.76,,,,,,,,,,,
100000243,9/4/2021,315979.22,43,7348.35,,,,,,,,,,3110.28,,,,,311.21,,1443.00,,7527.11,,7683.18,,,,,268.22,,2212.15,,,,,,,,,,,,30740.19,,,,935.52,4647.66,49559.81,,,,,998.96,13140.18,,729.91,2895.33,2255.14,,,913.09,3568.22,,,,4008.40,,6284.11,,,,1733.64,,4259.82,,31478.50,,,,3535.52,,,,,,,252.34,52410.28,,7658.88,,,,,,,,5902.81,,,,,,,1085.97,,,2727.10,,,54558.77,,,,1419.62,,,,,,1427.10,,,,,,,394.39,,,2662.62,1240.19,,
100000245,12/3/2021,7015.48,6,1169.25,,,,,,,,,,339.76,,362.62,,,,,,,,,,,,,,,,,3739.25,,,,821.50,,,,,,,,,,,,,,,,,,,,,910.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000246,11/4/2021,12016.83,10,1201.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247.66,345.79,,6036.45,,,,,,,,,,,,,,,,,,,,,257.01,,,,,,,,,,,508.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.24,,1517.76,,,,,,,,,,,,,,178.5
100000247,18/2/2021,3104.67,3,1034.89,,,,,,551.40,,,,,,,2085.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000248,23/3/2021,97380.52,14,6955.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.44,,,,,,,,,,,,,,,,,,,,,,,,90.65,,,,,,,,,,14470.08,,19763.56,,20000.00,4663.55,,37955.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.94,,,,,,,,,,,,,,,,,,,
100000249,4/3/2021,11489.64,5,2297.93,,,,,,,,,,,,,,,,,4027.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.04,,,,,,,4491.48,,,,,,,,,,,,,,,1000.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000251,6/2/2021,1905.59,2,952.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
